,Job Title,Company Name,Location,Work Model,Employment Type,Industry,Company Type,Company Size,Job Description,Salary
717,IT Desktop and Applications Support,Coronation,Surry Hills NSW,missing,Full time,missing,missing,missing,"What you’ll be doing
Supporting the Information Technology function, ensuring employees are set up and able to operate efficiently within the Company business IT environment, focusing on Desktop, Hardware and Applications Support at Head Office and Remote Sites
About you
Provide Level 1 and Level 2 desktop and application support, ensuring staff have the resources they need.
Coordinate networks setups at head office and remote offices, guaranteeing secure and reliable connectivity.
Manage internal IT requests effectively, utilising the ticketing system, phone, email, or in-person conversations for resolution.
Act as the key liaison with external IT MSP, assuring high-quality and timely external support.
Assist with hardware and software procurement.
Manage all IT asset registers.
Setup and maintain PCs, smartphones, tablets and other office hardware, ensuring optimal functionality.
Administer various software applications in use across the business, from Microsoft 365 Apps to specialised Apps.
Manage SharePoint sites and permissions, aligning setups with team collaboration goals.
Lead the commissioning and decommissioning activities for IT equipment at various sites, from initiation to completion.
Utilise PowerApps and Power BI for internal process automation and data analytics, aiding in data-driven decision-making.
Maintain a customer-first approach in issue resolution, ensuring high levels of user satisfaction.
Strong written and verbal communication skills for effective user assistance, and documentation of processes and guidelines.
About our company
Coronation is a fast-paced, growing family-owned Australian property development company with more than $5.3 billion in mixed-use developments in the pipeline.
Committed to developing genuine communities by utilising the greatest minds available in every aspect of the development process, Coronation’s mission is to create urban living precincts that people love and are proud to call home.
Coronation’s developments span across all sectors including luxury apartments, high density mixed-use projects and urban renewal precincts including retail, commercial and hotel space. The hand-picked management team have been instrumental in the development of a large number of prestigious projects for Coronation and previous companies.
Coronation controls every aspect of the development and construction process including site acquisition, concept design, design development, authority approvals, construction feasibility and management, marketing, sales and post-settlement services.
Visit our website to find out about our current projects: www.coronation.com.au
What we offer
Some of the benefits we offer include:
Training and professional development opportunities. We take a tailored approach to each employee's career journey and support them in achieving their aspirations and goals.
Short Term Incentive (STI) & Long Term Incentive (LTI) Program.
Great competitive salary
Reward & recognition program
Additional leave benefits
How to apply
To express your interest and apply for this position, please submit your CV along with a cover letter addressing the key criteria for the role outlined in the job ad.
No agencies please.",missing
718,Technical Support – Customer Service,Eaton Corporation,Mascot NSW,missing,Full time,missing,missing,missing,"Eaton is an intelligent power management company dedicated to improving the quality of life and protecting the environment for people everywhere. Eaton offers a comprehensive portfolio of backup power and distribution equipment which protects us from host of threats including power outages, surges, and lighting strikes. The Power Distribution units range from basic rackmount models in distributed IT networks to advanced models for monitoring and control in enterprise and colocation data centres. 
We are looking for a Customer Service Representative to support the execution of customer enquiries and sales order requests via phone, email, and digital channels. This will include managing high volume and complex enquiries while ensuring that accuracy and efficiency is delivered. 
This would be an amazing opportunity for a recent graduate in electrical engineering who is looking to their foot in the door and work for a major multinational power management corporation. The ideal candidate will have amazing customer service skills and technical acumen preferably within energy power management. 
Key Duties 
Supporting optimal order management via phone & emails including but not limited to Purchase Orders, Pricing and Availability, Order ETA's, Debits, Credits and Warrantees.
Work directly and collaboratively with product, accounts, sales, and supply teams to ensure requests are supported and resolved efficiently and to quality.
Proactively managing customer orders to provide On Time Deliveries and where not possible proactively engaging customers to provide optimal customer experience.
Work in a team environment to achieve all customer service SLA's and support the sales team in achieving revenue goals.
Adopting a continuous improvement mindset and support key change initiatives.
Responsible for collecting operational performance data (including electronically) and undertaking approved corrective actions.
Qualifications 
Minimum of 2 years sales or product coordination, customer service, logistics or support experience in a technical environment OR…..
A recent graduate in electrical engineering with demonstrated experience in customer service.
Proficiency in the use of ERP and CRM solutions (preferably SAP and Salesforce).
Excellent stakeholder management skills.
Time management skills and ability to work independently. 
Strong customer service ethos and great attention to detail
What we offer
On-site parking
Competitive salary with access to bonus scheme
Inclusive working environment
Volunteer days
Outstanding training and development programs for both professional and personal development
We are committed to ensuring equal employment opportunities for all job applicants and employees. Our recruitment processes encourage diversity by utilising a balanced selection criteria regardless of the applicants age, gender, gender identity, ethnicity, religion, sexual orientation, or any other status protected or required by law. Eaton prides itself in truly representing the people within our communities.
If this sounds like you, please send through your application. We look forward to hearing from you!",missing
719,Senior Commercial Analyst,Linfox,Erskine Park NSW,missing,Full time,missing,missing,missing,"Here at Linfox we believe together, anything is possible. Use sophisticated technology to deliver everyday essentials and natural resources for Australia’s biggest companies. Work with major customers in retail, healthcare, government and defence. Shape the future of logistics with industry leading innovations in safety, sustainability and efficiency. Create a career to be proud of. Expect all this and more when you join Linfox.
What does the job look like?
We are looking for a dynamic and detailed oriented Senior Commercial Analyst to support our Retail team based at Erskine Park. Due to internal promotion, this role will be crucial in providing in-depth reporting and ongoing business analysis to improve the efficiency and competitiveness of our network across our Transport operations. Key areas:
Provision of timely and accurate information for the weekly generation of financial reporting and operational KPI's
Coordinate and prepare data for daily, weekly, and monthly reporting
Provide detailed analysis of reported data to key operational stakeholders to facilitate an understanding of operational and financial performance 
Complete budgeting and forecasting tasks as required
Provide value adding and timely financial and commercial analysis to Retail internal and external stakeholders
Are you the one?
You excel at analysing data and converting it into impactful, commercially driven insights. Your strong communication skills enable you to build and maintain relationships with a variety of stakeholders. You thrive in a high energy, rapidly changing environment.  You can demonstrate:
Previous experience in commercial roles, with a focus on the Transport & Logistics industry is highly regarded 
Bachelor’s degree in Accounting/Finance/Business/Supply Chain is highly regarded
Advanced skills in MS-Excel are essential
Knowledge of Power BI will be highly regarded
At Linfox, we are passionate about creating an inclusive workplace where people can perform at their best. We welcome and encourage applications from people of all backgrounds and cultures (including Aboriginal and Torres Strait Islander peoples), ages, religions, abilities, gender identities and sexual orientations.
Sound like you? Please click the apply button to submit your application and resume.
We kindly request no unsolicited resumes or approaches from Recruitment Agencies. Linfox is not responsible for any fees related to unsolicited resumes.
Further information
You will be required to meet Linfox's employment criteria which will include but not be limited to a criminal history check and full medical with a drug and alcohol test.
To find out more about opportunities at Linfox, visit www.linfox.com/careers",missing
720,Research Consultant - Quantitative Insights,Resources Group,Melbourne VIC,missing,missing,missing,missing,missing,"Research Consultant - Quantitative Insights Melbourne, Aus $AUD 75-90,000 + SUPER + Benefits + Bonus - (posted May 23 2024)
Company: Resources Group
Advertisers Ref: EM545565
MrWeb Ref: 161219
Job Spec: We're partnering with Australia's #1 Strategic Insights Consultancy.
A national business of 50+, it's fast-growing, ambitious, award-winning (Research Agency of the Year!), and they're B-Corp certified.
Experts at solving complex marketing problems, they are trusted partners to a wide range of clients, from top-ASX brands to gutsy start-ups in FMCG, Retail, Education, Financial Services, Technology, Sports, Media, and Entertainment. It's meaningful, fun and intellectually stimulating work.
The role: Research Consultant
We're looking for bright, ambitious, and hungry quantitative researchers who want to fast-track their career development in insights consulting.
With the support of amazing seniors, you'll play an essential role in running strategic ad hoc projects and research trackers on interesting topics, such as innovation, pricing, package design, brand strategy, communications, and brand tracking.
Involved in all elements of the process, you'll further your capabilities in:
Project management
Designing surveys/questionnaires
Using data to find consumer and behavioural patterns
Strategic storytelling
Insight generation and report writing
Managing quant fieldwork (sampling, quoting, weighting)
Building your technical skills in Q, SPSS and Excel
Drawing upon a variety of thinking - quantitative data, secondary research, qualitative strategy, marketing science, behavioural science, AI and consulting.
22+ days annual leave
Promotions based on merit
Generous bonuses
Flexible working (40% office, 60% home)
Awesome offices and facilities (bike racks, showers & rooftop decks)
Charity days
Bottomless supply of sacks
Fun socials
Sports clubs
Internal training sessions.
About Resources Group
Resources Group's Diversity and Equality Policy determines that we submit applicants to our clients on the basis of merit and ability, regardless of race, colour, age, disability, family responsibilities, gender, marital status, nationality, religious or political views or affiliations, sexual orientation or socio-economic background.
Who to contact: Please contact Emily Moser at Resources Group on +61 2 9258 1121 or email ******@resourcesgroup.com
IMPORTANT - PLEASE INCLUDE YOUR NAME AND EITHER YOUR RETURN E-MAIL ADDRESS OR TELEPHONE NUMBER IN THE MESSAGE. Please say that you found the vacancy on MrWeb! Thanks for your interest.","$90,000 - $90,000 a year"
721,Supply Chain Officer,Select Aust Sydney,Adelaide SA,missing,"Full time, Contract",missing,missing,missing,"Job Info
Location: ADELAIDE, SA
Salary: Not Specified
Job Type: Contract position | Full time position
Job Description
The Opportunity Experience an exceptional career opportunity with a leading global manufacturing company dedicated to delivering quality-assured and sustainable products. A full time position based in Adelaide's northern suburbs, this innovative company offers an exciting role as a Supply Chain Generalist.
In this position, you will collaborate with internal and external stakeholders to manage all aspects of purchasing, freight, and inventory. This is an exciting opportunity to contribute to a dynamic team focused on excellence and sustainability in manufacturing. Key Responsibilities
Review, maintain, and update inventory levels. Manage end-to-end purchasing from domestic and international suppliers. Coordinate logistics with freight forwarders and transport companies for shipments.
Ensure customer requirements are met. Maintain master data to reflect current data. Run MRP weekly for all purchased raw materials.
Interpret MRP data and issue purchase orders to suppliers. Coordinate deliveries with national and international suppliers. Work with freight companies to ensure timely arrival of materials.
Selection Criteria Experience within Manufacturing is essential Demonstrated previous experience in supply chain, purchasing and inventory control
Experience with modern ERP systems essential Strong analytical skills with a high attention to accuracy and detail Great written & verbal communication skills
Ability to work independently with minimal supervision Confidence to problem solve using own initiative High levels of computer literacy
How to Apply To apply for this opportunity, please submit your CV via the link or call Randstad's Procurement & Supply Chain specialists, Bridie Taglienti and Rachel Homer on 0409 238 ***. If this is not the role for you but you are interested in hearing about further opportunities about positions within procurement, contracts and supply chain, please feel welcome to connect either on LinkedIn or call for a confidential discussion.
At Randstad, we are passionate about providing equal employment opportunities and embracing diversity to the benefit of all. We actively encourage applications from any background. Please click here to apply.",missing
722,NetSuite Developer,Sharp and Carter,Melbourne VIC,missing,Full time,missing,missing,missing,"We are seeking a talented NetSuite Developer to join our client's team on a permanent basis in Melbourne. This role is pivotal in designing, developing, and implementing solutions within the NetSuite platform to meet their evolving business needs. The ideal candidate will have a strong understanding of NetSuite's suite of products, customisation capabilities, and integration possibilities, along with technical expertise, problem-solving abilities, and a collaborative mindset to drive innovation and efficiency within the NetSuite environment.
Key Accountabilities & Responsibilities:
Collaborate with cross-functional teams to gather requirements, design solutions, and implement customisations within NetSuite.
Maintain and develop workflows, integrations, SuiteScripts, and create customisations to extend NetSuite's functionality.
Design and implement custom forms, fields, records, and workflows to optimise business processes and improve user experience.
Provide technical guidance and support to end users and stakeholders on NetSuite functionality and customisation options.
Troubleshoot and resolve issues related to NetSuite configurations, customisations, and integrations.
Perform data migrations, imports, and exports while ensuring data integrity and security.
Write detailed technical design/specification documents capturing processes, technical use cases, test cases, and exception handling.
Stay abreast of NetSuite updates, features, and best practices to recommend and implement improvements to existing solutions.
Collaborate with third-party vendors and consultants as needed for complex integrations or specialised expertise.
Document technical designs, configurations, and customisations to ensure knowledge transfer and maintain system documentation.
Participate in code reviews, testing, and deployment activities following established development methodologies and release processes.
Qualifications & Experience:
Bachelor's degree in Computer Science, Information Systems, or a related field.
Proven experience as a NetSuite Business Analyst, Administrator, Developer, Super User, or similar role, with a strong understanding of NetSuite's architecture and customisation capabilities.
Proficiency in SuiteScript for scripting automation and customisation within NetSuite.
Experience with web technologies such as JavaScript, HTML, CSS, and APIs is highly regarded.
Familiarity with software development methodologies (Agile, Scrum) and version control systems.
Strong analytical and problem-solving skills with the ability to translate business requirements into technical solutions.
Why Work With Our Client:
Our client is renowned for being a great employer, offering an amazing place to work where your contributions are valued and your professional growth is supported. They foster a collaborative and innovative environment, providing opportunities for continuous learning and development. Join their team and be part of a dynamic organization that prioritizes employee well-being and success.
If you are a skilled NetSuite Developer looking for a challenging and rewarding opportunity with a fantastic client in Melbourne, I encourage you to apply today!",missing
723,2 x Management Accountant | Government Positions | $65-$79 hourly +S,Kingston Human Capital,Brisbane QLD,missing,missing,missing,missing,missing,"Are you ready to move forward in your career?
 
Two of my leading Government clients are looking for a high-performing and dedicated finance professional to join their collaborative team.
 
What's in it for you?
Length of the contract: 3 months or 6 months with possible extension
Competitive hourly rate: $65 to $79 hourly + super
Location: Brisbane CBD
Hours: 36.25 hours per week
Work Arrangement: Up to 2 days WFH after onboarding period
About the Opportunity: A prominent government organisation is seeking a skilled Management Accountant in Budgeting to join their finance team.
 
This critical role involves contributing to budget management, including forecasting, reporting, and process improvements. The ideal candidate will manage budget functions, support financial forecasting, and ensure compliance with regulatory standards.
Key Responsibilities:
Create and maintain budget holder reports and financial dashboards, supporting business units in making informed financial decisions.
Prepare essential budget papers, financial estimate briefs, and support documents for periodic processes.
Utilise your expertise to develop, implement, and monitor the department's annual budget and forward estimates, providing insightful reports and advice to stakeholders to guide budget updates and outcomes.
Assist in enhancing management accounting functions by developing systems, processes, and tools, supporting business improvement initiatives.
Contribute to the maintenance of activity-based costing reports and data analysis.
Manage complex data requests and deliver high-level advice and support to stakeholders.
Use your business partner skills to partner with key stakeholders
If you are ready to take on this challenging and rewarding role, apply today to join our client's team and contribute to the effective financial management and strategic success of the department.
Don’t miss this opportunity to advance your career in a dynamic environment. Apply today with just your resume!
After making an application, for any queries, please call:
Angela Burchett
0436 699 ***
Additional information
Competitive hourly rate of $65 to $79 hourly + super
6 months or 3 month positions available working with great managers
Brisbane CBD location",$65 - $79 an hour
724,Ref 3868/24 - Curriculum Administration Assistant,Western Sydney University,Penrith NSW,missing,"Full time, Contract",missing,missing,missing,"Western Sydney University Internal Applicants Only
Full-Time, Fixed-Term for 4 months, Penrith Campus
Remuneration: HEW Level 4 - $87,412 to $93,061 p.a.
WESTERN SYDNEY UNIVERSITY INTERNAL APPLICANTS ONLY
To be eligible to apply for this position you must be employed by Western Sydney University on an ongoing, fixed-term or casual basis at the time of this advertisement.
All ongoing and fixed term employees seeking to apply for this position as a secondment must have completed a minimum of 12 months’ full-time continuous service to be eligible to apply for this role, as per Part D of the Recruitment and Selection Policy.
Full-Time, Fixed-Term for 4 months
Penrith Campus
Are you detail-oriented with strong administrative skills? Do you thrive in a dynamic, fast-paced environment? Join our team as a Curriculum Administration Assistant and play a key role in supporting the academic success of our students and faculty.
About the Role:
As a Curriculum Administration Assistant, you will provide essential administrative support in the scheduling and production of Subject Outlines, ensuring efficiency in curriculum delivery.
Key Responsibilities:
Updating and maintaining curriculum data within university systems.
Assisting Schools and Curriculum Administration Officers with the production of subject variation forms.
Providing administrative support to Directors of Academic Programs (DAPs) for specific activities, such as data and information collation.
About You:
You have strong organisational skills and an eye for detail.
You are adept at managing multiple tasks and deadlines.
You have excellent communication skills and enjoy working collaboratively in a team environment.
Remuneration: Higher Education Worker Level 4 - $87,412 to $93,061 p.a. (comprising base salary of $73,864 to $78,638 p.a., plus 17% Superannuation and Leave Loading).
Closing Date: 8.30pm, Wednesday 4 September 2024
Interviews - expected to be held Wednesday 11 September 
Click here to view the Position Description Opens in new window
Western Sydney University is committed to diversity and social inclusion. Applications from people of culturally and linguistically diverse backgrounds; equity target groups including women, people with disabilities, people who identify as LGBTIQ, and people of Aboriginal and Torres Strait Islander descent are encouraged.
If you require assistance in using the System, please email ***************@westernsydney.edu.au or phone the Recruitment Helpline on (02) 9852 5***. Please note, we do not accept applications for roles to the ***************@westernsydney.edu.au email.  This site is optimised for all the latest browsers including Edge, Safari, Firefox and Chrome. Note that earlier versions of any of the browsers mentioned are supported, but likely to demonstrate slower response times.","$87,412 - $93,061 a year"
725,Business Intelligence Developer,Stanwell Corporation,Brisbane QLD,missing,Full time,missing,missing,missing,"About Stanwell
Stanwell provides the spark for a bright future, and that future starts now. With our corporate office in Brisbane’s CBD and sites in the South Burnett and Rockhampton regions, we are a supplier of energy solutions to Queensland, the National Electricity Market, and large energy users throughout Australia. With more than 3 GW of renewable generation projects and firming capacity under development, we have an extensive renewable energy pipeline, with a goal of 9 to 10 GW of renewable energy and 5 GW of energy storage in place by 2035.
So, if you’d like to be part of the clean energy transformation in Queensland, working at Stanwell might be for you.
We care. We adapt. We deliver. These values are the driving force behind everything we do. And as we grow and deliver that pipeline of projects in the coming years, we will continue to serve our communities and deliver the power that Queensland needs.
About the role
This is a fixed-term full time opportunity located in Brisbane CBD, until June 2026.
Stanwell has established a PowerBI platform with a maturing cloud strategy that includes Enterprise Data Warehouse on Microsoft Azure. The strategy is to roll out the required technical capabilities through a Business Intelligence (BI) Community where Information and Communication Technology (ICT) will support business representatives with report development and data automation. The goal for this community is to enable consistent user access to quality data sets and replace the use of office productivity tools as the primary reporting tool.
The purpose of this role is to be part of the BI Community and assist business users with the development of PowerBI reports. The role will also support other business functions and contribute to the development of standards, frameworks and guides to standardise report design and data automation. Training can be provided for the right candidate.
Key activities include:
Work as part of the Reporting and Analytics Community to enable consistent access to data and reduce technical/data debt over time.
Contribute to a set of standards, frameworks and guides to enable consistent report design, analysis models, data access and ingestion – improving reporting and analytics maturity.
Gain an in depth knowledge of business processes and analyses in an evolving business environment.
Maintain strong and collaborative relationships with the business stakeholders and project teams to assist with the evolving technology landscape and data requirements as the project progresses.
About you
Experience with the PowerBI platform.
Understanding of BI processes, technologies and tools.
Strong verbal and written communication skills.
Experience producing and reviewing conceptual and logical data models, and associated documentation.
Benefits:
12.75% employer contribution to superannuation
Access to Bright Spark – our rewards, recognition and discounts platform
Weekly pay
Contributions for IP/TPD insurance units 
Flexible work arrangements
Centrally located in Brisbane CBD
Incentive scheme
Health and wellbeing initiatives (e.g. skin checks, flu vaccines)
Access to learning and development on and off the job
Exceptional safety culture
Plus, a whole lot more!
What’s next?
To submit your application, please apply online with your CV.
Applications close: 11:55pm, 6 September 2024
Further information on Stanwell can be found online at www.stanwell.com
As part of the recruitment process, you may be required to undertake pre-employment checks (may include police checks, AusCheck, medical assessment and/or drug and alcohol testing). 
Inclusion and diversity are an important part of shaping Stanwell’s culture and how our workplace operates. We recognise and value that it’s essential to creating a safe, inclusive, and productive workplace.
We are proactive about giving our people opportunities to excel and truly be themselves. We enable this through diversity, fairness, and flexible work practices.
If you have any support or access requirements, we encourage you to advise us at the time of application.",missing
726,Sourcing and Contracts Specialist,Byrnecut,Perth WA,missing,Full time,missing,missing,missing,"The Byrnecut Group
With nearly 6,000 employees, the Byrnecut Group is a full-service underground mining contractor, providing services to major mine owners throughout Australia and Internationally. We operate a multi-million dollar fleet of specialised underground mining equipment across multiple continents and conditions.
The Position:
We are actively seeking to fill the role of Sourcing and Contracts Specialist within our team. This position will play a crucial role in developing and maintaining relationships with existing and potential suppliers and service providers.
We Offer:
Permanent, Full-time position with a Tier 1 Mining Contractor
11.5% Superannuation paid on all hours worked
Great company culture
Supportive management team
Excellent remuneration & leave entitlements
Discounted health insurance with Bupa, HBF and Medibank
Novated vehicle leasing through SG Fleet & Toyota Fleet Management
Discounted vehicles & servicing through Eagers Automotive Group Dealership
Discounted Accor Hotels & Crown Perth accommodation 
Discounted Hertz & Budget car hire 
Career development opportunities
Duties:
Provide product/ordering/spend data analysis and reporting requirements through Power BI, Pronto Thin Client (ERP System) and Microsoft Excel to relevant stakeholders.
Develop and maintain good relationships with existing suppliers and service providers.
Continuously review and benchmark current and potential suppliers to identify cost savings and ensure the company is procuring the best available value for money goods and services.
Drive continuous improvement in procurement processes using industry best practices and tools.
Build high quality relationships with all internal stakeholders and end users - collaborate and support by understanding their requirements and providing guidance on buying and procurement decisions.
Analysis and reporting of supplier performance, supply chain risks and procurement activities to identify opportunities for improvement. 
Track, assess, and report on contract milestones, performance metrics, outcomes and general contract management tasks.
Undertake sourcing and negotiation strategies.
Required skills/qualifications/tickets/experience:
Strong background in leading procurement processes through effective management and/or facilitation to achieve desired outcomes at lowest overall cost and best value for money.
Proven experience in a mining environment (preferably with a contractor background).
Strong exposure to ERP (Pronto), EDI (Electronic Data Interface) and PowerBI.
Proven Microsoft Excel skills.
Proven ability to prioritise and manage various tasks.
Ability to effectively communicate with a range of suppliers and stakeholders.
An ability to work flexibly and adaptively in an environment with multiple stakeholders (internal and external).
The successful candidate will be required to meet our pre-employment criteria including drug and alcohol screening prior to an Offer of Employment being made.",missing
727,Principal Mining Engineer,Gold Fields,Perth WA,missing,Full time,missing,missing,missing,"Company description:
Gold Fields Group Services (Pty) Ltd
Job description:
Role Details:
Reporting to the Senior Manager Growth, this newly created role will play a crucial part of the Strategy Planning and Corporate Development Team which provides the strategic framework and direction for the business through the strategic planning process, growth and exploration activities. This role undertakes open pit and underground mining technical evaluation and due diligence of external growth opportunities.
As an employee at Gold Fields, we expect all levels of employees to act in a manner that seeks to align and enhance the values, safety culture and performance of Gold Fields with the purpose of creating enduring value beyond mining.
This role is located at our Perth corporate office on a full-time permanent basis but part-time options will be considered.
In this role, you will:
Conduct thorough due diligence of projects, assessing technical, operational, and financial aspects.
Undertake optimisations, mine planning and financial evaluations to support investment decisions.
Identify project risks and opportunities to maximise value.
Conduct desktop reviews, estimating production and costs, for ranking and prioritisation of projects.
Conduct comprehensive technical reviews and prepare thorough reports.
Undertake site visits, both domestic and international, as necessary.
Assist with the preparation of data to support motivations to senior management.
Undertake other technical work as required to support early-stage studies, strategic planning and portfolio scenarios.
As the successful incumbent of this role, you will have:
A bachelor's degree in engineering (mining or similar).
A proven track record and extensive technical and operational experience in a similar Senior/Manager role.
Knowledge of various underground and open pit mining practices and operating environments across different geographical regions.
Proficiency in mining software such as Deswik, Whittle, Datamine and strong financial acumen.
Experience working on projects in a dynamic and fast-paced environment and delivering high quality work.
Strong communication skills - verbal, written and presentation skills.
The ability to think analytically, anticipate risks, opportunities and develop solutions to complex problems with minimal data and tight timeframes.
CLOSING DATE FOR APPLICATIONS IS FRIDAY 6 SEPTEMBER 2024
Applications can be submitted via: https://careers.goldfields.com/Australia
Gold Fields is committed to achieving an inclusive workforce. We recognise that the diverse talent of our people will ultimately determine our growth, performance and success. We strongly encourage applications from female, Aboriginal and Torres Strait Islanders, as well as candidates with culturally diverse backgrounds.",missing
728,Account Intern,Prime Recruitment,Campsie NSW,missing,Internship,missing,missing,missing,"Job Title: Accounting Intern
Location: Sydney, Australia
Job Type: Internship
About Us: Prime Career Recruitment is a leading career management agency dedicated to bridging the gap between talented professionals and top-tier companies. We specialize in providing exceptional career development opportunities and personalized support to help individuals achieve their professional goals. Our team is committed to fostering professional growth and providing valuable learning experiences for our interns. We are currently seeking an enthusiastic and motivated Accounting Intern to join one of our partner companies in Sydney.
Job Description:
As an Accounting Intern, you will gain hands-on experience in various aspects of accounting and finance. This internship is designed to provide you with a comprehensive understanding of accounting principles, financial reporting, and Australian taxation and law. You will work closely with our experienced accounting team and have the opportunity to apply your knowledge in a real-world setting.
Requirements
Key Responsibilities:
Assist with the preparation and analysis of financial statements.
Perform data entry and maintain accurate financial records.
Support the accounts payable and receivable functions.
Assist in the preparation of tax returns and ensure compliance with Australian taxation laws.
Utilize accounting software such as MYOB and Xero to manage financial data.
Conduct financial research and provide support for various accounting projects.
Assist with the preparation of budgets and financial forecasts.
Collaborate with team members to ensure accurate and timely reporting.
Participate in audit processes and provide necessary documentation.
Qualifications:
A recent graduate with a degree in Accounting, Finance, or a related field.
Strong knowledge of accounting principles and practices.
Proficiency in using accounting software such as MYOB and Xero.
Understanding of Australian taxation laws and regulations.
Excellent attention to detail and strong analytical skills.
Effective communication skills and fluency in English.
Ability to work independently and as part of a team.
Strong organizational and time management skills.
Benefits
Hands-on experience in a professional accounting environment.
Mentorship and guidance from experienced accounting professionals.
Opportunity to work with leading accounting software.
Exposure to various aspects of accounting and finance.
Networking opportunities within the industry.
Potential for future employment opportunities.",missing
729,Vocational Education and Training (VET): Admin and Student Support,Hornsby Ku-Ring-Gai Community College,Hornsby NSW,missing,Full time,missing,missing,missing,"Since 1925, Hornsby Ku-Ring-Gai Community College Inc (HKCC) has been providing education and training to adult learners to qualify for better employment opportunities, personal growth, wellbeing and the advancement of community values. HKCC holds high performing status as a Smart and Skilled Provider. 
About the Role:
We are seeking a dedicated and proactive Admin and Student Support staff member to join our dynamic team at Hornsby Ku-Ring-Gai Community College in a full-time role. In this position, you will provide essential administrative support to our VET team, ensuring the smooth operation and compliance of our VET courses, including Foundation Skills, Business, ICT and Individual Support. Your strong interpersonal and organisational skills, as well as eye for detail will be crucial in maintaining high levels of team support and fostering a supportive learning environment. Join us in empowering adult learners and advancing community values through education.
Key Responsibilities:
Administrative Support: Provide comprehensive administrative support to out VET coordinators.
Documentation and Compliance: Assist in compliance duties, reviewing and maintaining course and policy documentation. Collate evidence related to formal enrolments, data reporting, assessments, and completion of enrolments.
Data Management: Support and develop skills in AVETMISS reporting. Ensure data accuracy and compliance with legal and privacy requirements.
Student Support: Assist VET students throughout their journey, from initial enrolment to the completion of their qualification. This includes providing information to students and support with documentation, ensuring compliance and addressing any student needs to facilitate a smooth and successful training experience.
Trainer Support: Assist with daily trainer support requirements.
About You: 
You will bring excellent communication skills and an organised approach to the role, enabling you to support the team effectively and manage information efficiently. A background in the VET industry is beneficial but not essential. Your ability to reflect our values, abide by policies and procedures and place the student at the centre of all decision-making will be key to your success.
If you’re passionate about working locally and making a positive impact with an innovative team, we would love to hear from you. Enjoy the benefits of salary packaging, a location close to public transport and a supportive work environment that fosters professional growth and community engagement.
For any questions about this role, please call us on 9482 1189.
Please send your application, including your resume and cover letter to: *********@hkcc.nsw.edu.au",missing
730,"Insights Manager - Behavioural Insights, Design Thinking and Consultancy",Resources Group,Sydney NSW,missing,missing,missing,missing,missing,"Insights Manager - Behavioural Insights, Design Thinking and Consultancy Sydney $AUD 90-120,000 + Bonus - (posted Aug 9 2024)
Company: Resources Group
Advertisers Ref: RH170224
MrWeb Ref: 161498
Job Spec: There is no better time to join this award-winning market research agency interweaving behavioural insights, design thinking, and management consultancy. Taking on big client problems they are renowned for their scientific approaches and consultative outcomes. They have a simple core purpose - to help businesses decide what to do next!
It's a team of c.50 superstars. Independently owned. Super agile. Exceptional thinkers. And what stands out is a very nurturing and caring, genuine culture. People get on well here and stick around, as they find purpose in the work and long-term commitment to career development.
Things you will love about this role:
A highly collaborative team who love brainstorming winning research proposals and stellar insights reports
A highly engaged tier 1 client base across Tech/Finance/Retail/Services, who genuinely listen and want to partner.
The opportunity to learn new bespoke research methodologies.
Harnessing the latest technology - in analysis, data visualization, dashboards, and CX platforms
Ultimate workplace flexibility, additional holidays, generous paid parental leave, unlimited balance leave, social and fun culture, annual bonus.
So, what will you have?
A proven track record in insights, with at least some time spent within a top-flight market research consultancy.
Detail-orientated, with a commitment to delivering high-quality work.
Strong skills in data analysis (ideally SPSS or Q) and a passion for telling a story with numbers.
Able to build and nurture positive relationships with clients, your team, and suppliers.
About Resources Group
Resources Group's Diversity and Equality Policy determines that we submit applicants to our clients on the basis of merit and ability, regardless of race, colour, age, disability, family responsibilities, gender, marital status, nationality, religious or political views or affiliations, sexual orientation or socio-economic background.
Who to contact: Please contact Rowan Haylett at Resources Group on 04498 80582 to discuss things further, or email ********@resourcesgroup.com
IMPORTANT - PLEASE INCLUDE YOUR NAME AND EITHER YOUR RETURN E-MAIL ADDRESS OR TELEPHONE NUMBER IN THE MESSAGE. Please say that you found the vacancy on MrWeb! Thanks for your interest.","$120,000 - $120,000 a year"
