,Job Title,Company Name,Location,Work Model,Employment Type,Industry,Company Type,Company Size,Job Description,Salary
389,Technology Business Analyst,Thakral One,Australia,missing,missing,Information Technology,missing,missing,"Work location: Goldcoast, Queensland
Job Description
We are seeking a highly skilled Technical Business Analyst with expertise in SharePoint documentation and Azure IAM Entra ID integration. The ideal candidate will have a strong background in document management solution through SharePoint, technical documentation, system integration, and identity and access management.
Responsibilities
Develop and maintain comprehensive technical documentation for SharePoint redesign.
Analyse and translate business requirements into technical specifications for sharepoint as a documentation solution.
Integrate Azure IAM (Entra ID) with various systems to streamline identity and access management.
Collaborate with cross-functional teams to ensure seamless system integration and documentation accuracy.
Identify and troubleshoot issues related to SharePoint and Azure IAM integrations.
Provide technical support and training to stakeholders on documentation and integration processes.
Requirements
Bachelor’s degree in Computer Science, Information Technology, or related field.
Proven experience as a Technical Business Analyst or similar role.
Strong proficiency in SharePoint and Azure IAM (Entra ID).
Excellent documentation skills with attention to detail.
Experience in system integration and identity/access management.
Strong analytical and problem-solving skills.
Excellent communication and collaboration abilities.
Preferred Qualifications
Certification in Azure or relevant technologies.
Experience with other Microsoft 365 services and tools.
Familiarity with Agile methodologies.",missing
390,Marketing Specialist,Canberra Solar Shine,Mitchell ACT 2911,missing,- Full-time,missing,missing,missing,"Canberra Solar Shine has emerged as a prominent name in solar technology, building a solid reputation for unmatched quality and reliability with extensive experience in the renewable energy field. Canberra Solar Shine offers a comprehensive renewable energy package, including solar power, solar hot water, battery storage, EV Charging and air conditioning systems.
We are currently seeking a motivated and experienced Marketing Specialist to join our team at Canberra, ACT. In exchange, we offer a collaborative and energetic team culture that would encourage the development of the occupant skills & knowledge.
As a marketing specialist you would be involved in the following duties:
* Strong marketing and branding background with excellent communication skills
* Planning, developing and organising advertising policies and campaigns to support sales objectives.
* Advising executives and clients on advertising strategies and campaigns to reach target markets, creating consumer awareness and effectively promoting the attributes of goods and services
* Researching potential demand and market characteristics for new goods and services and collecting and analysing data and other statistical information
* Commissioning and undertaking market research to identify market opportunities for new and existing goods and services
* Experience in energy sector will get preference
About you:
* You must have completed a tertiary qualification in Business
* Strong communication, influencing and negotiation skill
* Willing to travel to regional areas if required
* Must have eligibility to work full time
Job Type: Full time - Permanent position
Salary and benefits : $75,000 to $82,000 per year plus supper
What you need to do now
If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV or email you CV to admin@canberrasolarshine.com.au
To learn more about working with Canberra Solar Shine, we encourage you to visit our website- www.canberrasolarshine.com.au
Job Type: Full-time
Ability to Relocate:
Mitchell, ACT 2911: Relocate before starting work (Required)
Work Location: In person","$75,000 - $82,000 a year"
391,Data Solutions Support Specialist - Bentley Systems Pty Ltd,Seequent,Perth WA,missing,missing,Information Technology,missing,missing,"The Company
Seequent builds world-leading subsurface software, helping create a better understanding of the earth to ensure a better world for all.

We are constantly evolving at the forefront of technology to transform how geo-professionals work, eliminating barriers to understanding by connecting software, teams, and the tools they need.

Every day, our customers in over 100 countries work to develop mineral resources more sustainably, design and build better infrastructure, protect the environment, source renewable energy, and help resolve historical challenges such as groundwater contamination and ageing infrastructure.

Our integrated earth modelling, geo-data management, and team collaboration software enables them to see a more complete picture of the earth: because with more understanding comes better decisions – for people and the planet.

Headquartered in New Zealand with global reach, Seequent is the specialist subsurface software company within Bentley Systems. Together, we are helping build a more resilient world.

We’re a high growth, people-centric success story.

Seequent is a Bentley Systems company, working together to build a better future.

The Role:
Seequent has ambitious plans to continue expanding around the globe by developing new innovative solutions to lead the market in geoscience modelling and data management. Many of these solutions are critical to the operations of our customers, and we are looking for a Technical Support Analyst with the drive to ensure that Seequent can exceed our customers’ expectations.
You will provide hands-on technical support to ensure that customer inquiries are handled professionally, efficiently, and in a timely manner. The role is focused on our data management solutions, primarily Imago and MX Deposit. However, there will be an opportunity to gain a base line understanding of our other geology, geophysics, and geotechnical engineering solutions as you may be required to help support other segments from time-to-time.
Tasks & responsibilities:
Liaise directly with customers to provide accurate and timely resolutions to their inquiries, primarily by email, or remote sessions.
Prioritise and triage technical support requests based on the issues presented.
Contribute to the creation of structured, re-usable content for the knowledge base.
Collaborate with the Data Solutions Team to develop onboarding and training content.
Assist in the creation of Self- Help content such as quick start guides, learning paths, and On-Demand Training materials.
Contribute to the design and build of effective global, cross-functional resources to maintain agreed services levels affordably and effectively.

Qualifications and experience required:
Relevant Tertiary Qualification in Data Management, Computer Science, or related field preferred.
2-3 years’ experience in a customer focused Database Management, IT, or Application Support role.
Knowledge of programming languages including Python and/or C#
Proficiency in reporting tools (Power BI and Pentaho), rest API tools (Postman)
Experience in working with various types of geological datasets
Experience in troubleshooting web application communication using browser inspectors.
An interest in the automation of data processes and how this can improve business efficiencies.
Highly developed customer service orientation and excellent English language communication skills.
Excellent analytical, trouble-shooting, and problem-solving skills with a focus on quickly identifying and resolving customer issues.
Experience working with various types of geological datasets is an advantage.
Research shows that some individuals, particularly women and underrepresented groups, are less likely to apply for jobs unless they meet every single criterion. If you don't think your experience perfectly aligns, or you don't tick all the boxes, please don't rule yourself out! Seequent are committed to hiring a diverse team and encourage individuals of all background and abilities to apply.
Why you will enjoy working with us...
You will be joining a highly skilled, highly productive team of technical experts who are passionate about what we do. We are a friendly, intelligent, and supportive bunch and are looking forward to you bringing your expertise to the team. Our wider team is geographically diverse and from multi-disciplines, so even though you will be based in Vancouver, you will have opportunity to work with colleagues from across the globe.

If you join the Seequent family you will enjoy a fast paced and dynamic environment, exciting challenges, and a variety of tasks. You will have access to ongoing professional development opportunities, and we offer market competitive salaries. So, if you want to help us continue our growth and success while having the opportunity to exercise your passion and expertise, then we would

Inclusion + Diversity
In addition to being dedicated to building a workforce that reflects diverse talent, we are committed to fostering an inclusive and accessible experience.
If you require an accommodation for any part of the recruitment process (including alternate formats of materials, accessible meeting rooms, etc.), please let us know and we will work with you to meet your needs. Please provide details in your cover letter of any accommodations needed.
Inclusion + Diversity
In addition to being dedicated to building a workforce that reflects diverse talent, we are committed to fostering an inclusive and accessible experience.
If you require an accommodation for any part of the recruitment process (including alternate formats of materials, accessible meeting rooms, etc.), please let us know and we will work with you to meet your needs. Please provide details in your cover letter of any accommodations needed.
How to apply
If this sounds like the role for you, apply today with a covering letter and CV.",missing
392,Business Analyst - Smart Rostering & Forecasting,Endeavour Group,Surry Hills NSW 2010•Hybrid work,missing,Full-time,"Arts, Entertainment & Recreation",missing,missing,"Company Description

Let’s create a more sociable future together
At Endeavour, we’re totally into what we do. With a portfolio that includes Dan Murphy’s, BWS, ALH Hotels, Pinnacle Drinks and more, we love to bring people together. Together we share our passion for our products and industry; it’s what inspires us to dream big, and continue to create new experiences for our customers and teams across Australia. If you thrive on positive energy, we want to meet you!

Job Description
Bring your passion and feel the energy
We offer flexibility, hybrid/remote working - we value our people
Team discounts across Endeavour Group
This is an exciting and fast-paced opportunity for an experienced Business Analyst (BA) in the Smart Rostering & Forecasting squad within our Advanced Analytics tribe. This is a pivotal role in delivering smart demand forecasting solutions by harnessing the latest techniques & methodology, to contribute meaningfully to our Advanced Analytics vision of “An Endeavour where data and AI fuel people across the group to create our more sociable future”
This is a great opportunity for a BA who is comfortable working with, or willing to upskill in, the building blocks of software development with exposure to advanced analytical tools & techniques in an agile delivery framework. In addition to the role's core, we encourage ideas for continuous improvement, whether it’s elevating efficiencies, collaboration, or inclusivity.
Sound good? Read on.
Here is a taster of what you can expect in this role

Collaboration
Discussing with the Product Manager and/or Delivery Lead to align on priorities and needs throughout the day, formulate the squad backlog, and/or design squad or term planning events
Curious and collaborative conversations with business SMEs or stakeholders to understand the user value of solving problems and opportunities in the current state
Evaluation, analysis, and communication of business requirements captured in clear documentation, showcasing current and future state processes
Engagement with the Subject matter experts to understand user desires and further enable UX concepts and prototypes in line with business requirements
Facilitation
Facilitating backlog refinement with the squad, leveraging a high level understanding of advanced analytics tools and software development
Identifying emerging squad needs, and facilitating access to the right stakeholders, end users, or resources to answer them
Identifying and proposing squad process enhancements to elevate efficiencies, collaboration, or inclusivity
Creative ways to facilitate process transformation from 'As Is' to 'To Be' through diverse methods of workshops and ideation sessions, ensuring successful outcomes via collaborative stakeholder engagement and effective communication.
Documentation
Creating and refining epics and stories aligned to customer and business problems, including user stories, functional and non-functional requirements, and acceptance criteria
Strong in Process mapping & process re-engineering aiming for lean process efficiencies

Qualifications

Now let’s talk about you

Proven business analysis experience with customer front of mind
Trusted collaborator; a partnership mindset that values opinions and facilitates progress towards outcomes, while also challenging and validating opinion
Strong documentation skills; able to create detailed and effective user stories, requirements, acceptance criteria, and process maps
Strong analytical and problem-solving skills, with the ability to identify and resolve data-related issues.
Solid technical background, with the ability to collaborate effectively with data engineers.
Strong communicator; able to develop relationships using sharp communication skills and an enthusiastic, positive attitude
Comfort and familiarity with an agile product mindset

Additional Information

The benefits are good too!
We offer flexible working in every sense
An exclusive discount card for BWS, Dan Murphy’s, Woolworths, BIG W and other Endeavour Group brands, including our ALH pubs
Monthly meeting-free days
Your health and wellbeing is your most important asset, and as one of our valued team members, it’s our first priority. You will have a range of free services to help you live well and support your physical, mental and financial wellbeing
Endeavour Group is full of opportunities - use our dedicated learning and development options to grow an idea, yourself, and your career. This is just the start, so dream big.
At Endeavour, we value being a workplace where everyone’s welcome - if you meet a number of the requirements (and not all), we encourage you to apply.

We are together creators
With a portfolio that includes Dan Murphy’s, BWS, ALH Hotels, Pinnacle Drinks and more, Endeavour Group is big on sociability. Together we create the moments that bring millions of people together. And together we have more fun, create more opportunities, and score a lot more goals. We’re serious about creating a safe, inclusive and fun place to rock up to where equal opportunity is key, and flexibility is part of how we roll.
We’re all about creating a more sociable future - for our customers and each other. If this job excites you - and you’re close-enough on the requirements, reach out, we’d love to hear from you.
You can learn more about working with us on LinkedIn or at endeavourgroupcareers.com.au.
Our Talent Team and Hiring Leaders kindly request no unsolicited resumes or approaches from Recruitment Agencies. Endeavour Group is not responsible for any fees related to unsolicited resumes.
#WeAreTogetherCreators #ComeAsYouAre #DreamBig #FeelTheEnergy #LeaveYourMark #EndeavourGroup",missing
393,Senior Data Warehouse Developer,Department of Corporate and Digital Development,Darwin NT,missing,"- Permanent, Temp to perm, Full-time",missing,missing,missing,"Job description

Agency Department of Corporate and Digital Work unit Data Services – Data Warehouse

Development

Job title Senior Data Warehouse Developer Designation Administrative Officer 7

Job type Full time Duration Ongoing

Salary $113,938 - $122,574 Location Darwin

Position number 34913 RTF 303910 Closing 10/09/2024

Contact officer Aaron Griffin on 08 8999 1512 or aaron.griffin@nt.gov.au

About the agency https://dcdd.nt.gov.au/

Apply online https://jobs.nt.gov.au/Home/JobDetails?rtfId=303910

APPLICATIONS MUST INCLUDE A ONE-PAGE SUMMARY ABOUT YOU, A DETAILED RESUME AND COPIES OF YOUR

TERTIARY QUALIFICATIONS.

Information for applicants – inclusion and diversity and Special Measures recruitment plans

The NTPS values diversity. The NTPS encourages people from all diversity groups to apply for vacancies and accommodates

people with disability by making reasonable workplace adjustments. If you require an adjustment for the recruitment process or

job, please discuss this with the contact officer. For more information about applying for this position and the merit process, go

to the OCPE website.

Aboriginal applicants will be granted priority consideration for this vacancy. For more information on Special Measures plans, go

to the OCPE website.

Primary objective

Provide expert technical and architectural advice on the design and implementation of complex data warehouse solutions. Support

the data warehouse manager to ensure that the Data Warehouse Services unit meets the strategic data requirements and

operational service delivery obligations of the Department of Corporate and Digital Development client agencies.

Context statement

The Data Warehouse function sits within Data Services and more broadly, the Department of Corporate and Digital Development,

Digital Services team. It comprises a number of smaller teams that support different government agencies.

Key duties and responsibilities

1. Provide expert advice on the analysis, interpretation and utilisation of data held within various client agency Enterprise Data

Warehouse environments.

2. Design and implement data warehouse solutions, including data modelling and of assessment of technology platforms, to

optimise delivery of business outcomes.

3. Effectively liaise with stakeholders, including agency specific business units and external parties, to discover, collate and

document data and reporting requirements.

4. Develop, administer and support the extraction, verification, transformation and load processes which populate various client

agency data warehouses.

5. Participate and be a lead technical resource in Data Warehouse project initiatives, including the supervision of junior team

members.

6. Management of designated projects.

Selection criteria

Essential

1. Extensive knowledge and demonstrated experience in the design and development of contemporary data warehouses

including data modelling and ETL job design and extraction patterns.

2. Demonstrated knowledge and experience in systems analysis and design covering user requirements, functional and

technical specifications, data modelling, construction, and implementation.

3. Demonstrated knowledge and experience in effectively managing multiple complex projects in a Data Warehouse context,

including researching complex issues, evaluating options, achieving outcomes within agreed timeframes and providing

appropriate advice to senior management.

4. Extensive experience in the design, coding, testing, maintaining and documentation of computer programs, with an emphasis

on Data Warehouse Extract Transform Load (ETL) programming.

5. Demonstrated work ethic and attitude which emulates the Department’s values of professionalism, accountability, honesty,

innovation and respectfulness.

Desirable

1. Relevant tertiary qualifications in Data related field of study

Further Information

1. The recommended applicant will be required to undergo a criminal history check prior to selection being confirmed. A criminal

history will not exclude an applicant from this position unless it is a relevant criminal history.","$113,938 - $122,574 a year"
394,Consulting Associate - Data Management / GIS,ERM Group,Sydney NSW,missing,Full-time,Management & Consulting,missing,"1001 to 5,000","To support the successful delivery of ERM projects and objectives by:
Provide technical consulting skills to support the growth of ERM’s service offerings using ESRI's full suite of desk and cloud-based geospatial applications.
On a daily basis provide GIS mapping support for reports and proposals.
Provide geospatial planning and support for field activities associated with environmental, social, and sustainability projects.
Data entry and management including spatial and non-spatial data
Work within quality/budget/schedule expectations and scope-specific assignments.
Complete work assignments in accordance with ERM's management system, format and quality standards.

REQUIREMENTS:
BS or Master’s degree in a relevant discipline.
1+ years of GIS experience.
Experience with producing high quality map outputs using the full suite of ESRI software (ArcPro or ArcMap) is required.
Experience in working with databases.
Experience working on multidisciplinary approvals projects would be advantageous.
Effective written/verbal communication and organization/analytical skills.
Attention to detail, ability to multi-task, maintain flexibility, and works independently with minimal supervision.
Exceptional teamwork and relationship building skills.
Previous consulting experience would be advantageous but is not essential.
High appreciation and understanding of Health & Safety standards
Additional skills that are desirable but not essential include:
ArcGIS web app/widget development
Experience with ArcGIS automation
Feature Manipulation Engine (FME) experience
CAD/12D/Revit experience (basic level)
Any knowledge of or experience working with the EQuIS software suite

Who We Are:
As the world’s leading sustainability consulting firm, ERM is uniquely positioned to contribute to the environment and society through the expertise and energy of our employees worldwide. Sustainability is what we do, and is at the heart of both our service offerings and how we operate our business. For our people, our vision means attracting, inspiring, developing and rewarding our people to work with the best clients and on the biggest challenges, thus creating valuable careers. We achieve our vision in a sustainable manner by maintaining and living our ERM values that include Accountability, Caring for our People, Client Focus, Collaboration, Empowerment, and Transparency.

ERM does not accept recruiting agency resumes. Please do not forward resumes to our jobs alias, ERM employees or any other company location. ERM is not responsible for any fees related to unsolicited resumes.

ERM is proud to be an Equal Employment Opportunity employer. We do not discriminate based upon race, religion, color, national origin, gender, sexual orientation, gender identity, age, marital status or disability status.

Thank you for your interest in ERM.",missing
395,Senior Geospatial Data Officer,"Department of Infrastructure, Planning and Logistics",Darwin NT,missing,"- Permanent, Temp to perm, Full-time",missing,missing,missing,"Job description

Agency Department of Infrastructure, Planning Work unit Geospatial Services

and Logistics

Job title Senior Geospatial Data Officer Designation Technical 3

Job type Full time Duration Ongoing

Salary $79,927 - $87,579 Location Darwin

Position number 26564 RTF 302270 Closing 11/09/2024

Contact officer Tony Gill on 08 8995 5317 or tony.gill@nt.gov.au

About the agency https://dipl.nt.gov.au/

Apply online https://jobs.nt.gov.au/Home/JobDetails?rtfId=302270

APPLICATIONS MUST INCLUDE A ONE-PAGE SUMMARY ABOUT YOU, A DETAILED RESUME AND COPIES OF

YOUR TERTIARY QUALIFICATIONS.

Information for applicants – inclusion and diversity and Special Measures recruitment plans

The NTPS values diversity. The NTPS encourages people from all diversity groups to apply for vacancies and accommodates

people with disability by making reasonable workplace adjustments. If you require an adjustment for the recruitment

process or job, please discuss this with the contact officer. For more information about applying for this position and the

merit process, go to the OCPE website.

Aboriginal applicants will be granted priority consideration for this vacancy. For more information on Special Measures

plans, go to the OCPE website.

Primary objective

Provide focused technical services related to geospatial data creation, as well as maintenance, updates, and quality control

of data sets. The position administers geospatial data with a focus on the quality and integrity of geospatial data sets to

support effective, informed, and timely decision making by government, industry, and the community.

Key duties and responsibilities

1. Provide technical support and to the Manager Geospatial Data Management regarding geospatial data.

2. Undertake data capture, maintenance and quality assurance activities adhering to technical specifications for geospatial

data that meet NTG specifications and national or international standards.

3. Participate in the implementation of new technologies in satellite, aerial and terrestrial imagery, geospatial data

collection, manipulation, and storage.

4. Contribute to providing timely and accurate technical advice on geospatial information.

5. Maintain effective collaborative working partnerships with key stakeholders and contractors.

6. Contribute to the development, implementation and maintenance of policy and procedures relating to geospatial data.

7. Prepare correspondence and reports for internal and external audiences including client, contractors, and management.

8. Research trends and new technologies in the geospatial products and services sector and contribute information and

input towards implementing those that add value to operations.

Selection Criteria

Essential

1. Relevant qualification awarded by an Australian institute, or equivalent; or relevant experience in a field of technical

work closely related to the duties of the position.

2. Strong knowledge of and proven experience in the capture, maintenance, and quality assurance of geospatial data.

3. Proven ability to plan and organize assigned tasks delivering a responsive service in an environment influenced by

competing priorities.

4. Demonstrated commitment to the progression of work in a collaborative manner with the ability to convey technical

information to a range of clients.

5. Demonstrated commitment to continuous improvement and resolution of issues through innovative practices.

6. Sound communication, interpersonal and negotiation skills with the ability to interact effectively with people of diverse

cultures.

Desirable

1. Knowledge of contemporary trends in geospatial data technologies and their application in addressing business needs.","$79,927 - $87,579 a year"
396,Senior Insights and Analytics Lead,G8 Education,Varsity Lakes QLD 4227•Hybrid work,missing,"Permanent, Full-time",Education,missing,"more than
10,000","516408
Varsity Lakes, QLD, 4227
Information Technology
Permanent Full time
Add to favourites Favourite View favourites
G8 Education is one of Australia’s largest early education and care providers, with more than 420+ centres across Australia and over 10,000 team members who are all helping shape the lives of over 42,000 children every day. Our core values of passion, innovation, dedication, compassion, and integrity, unite us on our journey to ensure the health and happiness of future generations. We are committed to developing a culture that empowers and rewards our team of early childhood educators, teachers, leaders, and support office.
The Opportunity
We have an exciting opportunity for a Senior Insights and Analytics Lead to join our Digital Solutions Team.
Reporting to the Head of Data and Analytics, this role is to provide value-added insights to the business that lead to optimal business decisions. You will be responsible for providing in-depth strategic and analytical information in the areas of operations, customer, network growth, and portfolio performance management all whilst building and maintaining reports to track key performance indicators across G8 Education. This role is based out of our Support Office in Varsity Lakes, on the Gold Coast.
Your day-to-day
No two days are the same here at G8 as we value ourselves on collaboration, teamwork, and innovation. Some of the duties you will see yourself undertaking are.
Building and implementing company-wide reports to interpret and collate data.
Generate insights across all areas of the business whilst using data analytics to identify key areas of discussion.
Undertake regular reviews of existing portfolio for demographic, economic and commercial drivers
Business partner and support Operational/Support teams to integrate new business strategy and work routines
Model data for analysis and for input into financial planning
Prepare and deliver data presentations and analytical insights to the business, including to the executive management
Continuous improvement to documentation standards and create efficiencies in reporting methodologies.
Build an understanding of the sector that underpins analytical insights against the business’ key metrics
About You
You are someone who thrives in a fast paced and engaging work environment. You value great partnerships, you’re collaborative, you always strive for excellence, and you own the outcomes. Some of the required skills and experiences to be successful in this role:
Key areas of highly desirable skills are:
5+ years' experience in data analytics
Undergraduate qualification in data analytics, mathematics, or a related discipline
Power BI Experience, Python or SQL – not essential but would be beneficial.
High levels of critical thinking and ability to problem solve with high attention to detail
High-level understanding of data and experience in extracting, integrating, manipulating, and displaying data from various systems using automation where possible
Well-developed communication/presentation skills at all levels of the business
Excellent interpersonal skills and ability to work well in a team and across the business
Hold, or be willing to obtain, a valid working with children check
Benefits Include:
Competitive salary package with incentivised annual bonuses.
Work From Home & Hybrid working conditions encouraged.
Flexibility to travel to both Support Office locations, Brisbane CBD and Gold Coast.
Career development opportunities as part of a large ASX-listed company
National corporate travel included to national office and services
Access a 50% discount on early education and childcare fees at any G8 Education Centre
Exclusive access to our employee benefits program covering a wide range of discounts and promotions
Dedicated focus on professional growth and development
This is a rare opportunity; if you want a diverse, challenging and personally fulfilling role, apply now!
Please note the advertising closing date is indicative only. G8 Education reserves the right to close the advertisement before this date is reached. Therefore, it is encouraged that you submit your application as soon as possible.
G8 Education is a committed advocate for child protection, safety and wellbeing. We have a zero tolerance for any form of child abuse or harm. The safety and wellbeing of children will always be our priority and all team members are expected to embrace this shared commitment. All G8 Education employees will need to hold a relevant Working with Children Check upon their commencement into the business.
Apply now",missing
397,Business Intelligence Developer,Department of Corporate and Digital Development,Darwin NT,missing,"- Permanent, Temp to perm, Full-time",missing,missing,missing,"Job description

Agency Department of Corporate and Digital Work unit Data Services - Business Intelligence

Development Development

Job title Business Intelligence Developer Designation Administrative Officer 6

Job type Full time Duration Ongoing

Salary $96,620 - $107,721 Location Darwin

Position number 19174 RTF 302212 Closing 03/09/2024

Contact officer Raph Keri, Senior Manager Business Intelligence Development on 08 8999 1528 or raph.keri@nt.gov.au

About the agency https://dcdd.nt.gov.au/

Apply online https://jobs.nt.gov.au/Home/JobDetails?rtfId=302212

APPLICATIONS MUST INCLUDE A ONE-PAGE SUMMARY ABOUT YOU, A DETAILED RESUME AND COPIES OF YOUR

TERTIARY QUALIFICATIONS.

Information for applicants – inclusion and diversity and Special Measures recruitment plans

The NTPS values diversity. The NTPS encourages people from all diversity groups to apply for vacancies and accommodates

people with disability by making reasonable workplace adjustments. If you require an adjustment for the recruitment process or

job, please discuss this with the contact officer. For more information about applying for this position and the merit process, go

to the OCPE website.

Aboriginal applicants will be granted priority consideration for this vacancy. For more information on Special Measures plans, go

to the OCPE website.

Primary objective

Utilise specialist skills to design, develop and maintain Business Intelligence (BI) solutions for client agencies of Data Services.

Context statement

This position is responsible for database views and semantic layers for a range of subject areas across the agency portfolio and

works on multiple BI developments simultaneously.

Key duties and responsibilities

1. Provide advice and support in the delivery of business intelligence solutions.

2. Design, develop and maintain business intelligence semantic layers and database views.

3. Provide professional guidance and advice to users of business intelligence systems.

4. Analyse technical specifications to ensure implementation and maintenance of semantic layers meet the reporting

requirements of agencies.

Selection criteria

Essential

1. Demonstrated experience in the design, development, and maintenance of BI semantic layers (eg SAP BI Universes, Microsoft

SQL Server Analysis Services) and database views utilising Structured Query Language (SQL).

2. Proven ability to effectively manage multiple projects simultaneously, create innovative solutions, evaluate options, achieve

successful outcomes within agreed timeframes and provide appropriate advice to senior management.

3. Demonstrated ability to use various applications and BI systems and adopt emerging technologies.

4. Demonstrated ability to contribute to a team, including working across multiple agency portfolios.

5. Developed conceptual and analytical skills and the ability to resolve problems.

6. Highly developed written, oral, and interpersonal skills and the ability to consult and collaborate effectively with a broad range

of internal and external stakeholders at all levels.

7. Proven ability to manage a high workload with changing priorities, work under pressure, prioritise commitments, coordinate

work, work independently under limited direction and meet critical timelines.

8. Demonstrated work ethic and attitude, which emulates DCDD values of being professional, accountable, honest, innovative,

and respectful.

Desirable

1. Tertiary qualifications in Information Technology or Data related field of study.

2. Experience with some or all of the following: SAP Business Intelligence, Microsoft SQL Server Analysis Services (SSAS),

Microsoft SQL Server, SQL, and data modelling tools.

Further information

The recommended applicant will be required to undergo a criminal history check prior to selection being confirmed. A criminal

history will not exclude an applicant from this position unless it is a relevant criminal history.","$96,620 - $107,721 a year"
398,Data & Insights Consultant,Datacom,Sydney NSW 2000•Hybrid work,missing,- Full-time,missing,missing,11 to 50,"Our Why
Datacom works with organisations and communities across Australia and New Zealand to make a difference in people’s lives and help organisations use the power of tech to innovate and grow.

About the Role (your why)
The Data & Insights Consultant is responsible for developing and driving better use strategic data to drive informed decisions. The role will engage and assist with customers prior defined problems or solutions. You will be assisting in the Go-To-Market strategy and planning to drive lead generation and customer acquisition via a highly effective data and insight driven team leveraging competitive and market intelligence to inform decision making developing a clear and complete Australian market growth strategy

Our offices are based in Brisbane, Melbourne, and Sydney. We like to bring people together in person when we can, but we are mindful of the benefits of working from home for work/ life balance. We therefore leave it to you and the team you join to figure out what works best!

What you’ll do
The Data & Insights Consultant is responsible for (but not limited to):
Be part of a highly effective data and insight-driven team leveraging competitive and market intelligence to inform decisions in developing a clear and complete Australian market growth strategy
Communicate findings effectively to drive business outcomes
Collaborating with the team and actively contribute to execute strategic data collection within the market, leveraging information from both internal and external sources (including customers, analysts, etc.), to develop useful and timely insights for the development and constant refinement of the market growth strategy
Serving as the ""go-to"" expert for understanding strategic data sources and systems of record related to customers and the market across Datacom
Understanding and leveraging information from within and beyond the enterprise (including from customers, analysts etc) to develop useful and timely insights for the development and constant refinement of a Market growth strategy
We are a pretty agile company, and are keen to respond to customer, technology and internal stakeholders’ changing requirements and this can mean we evolve in our roles to meet those needs.

What you’ll bring
Proficiency in numerical and quantitative analysis, with a solid understanding of data interpretation, statistical methods, and the ability to make data-driven decisions
Expert knowledge in your area of consulting speciality, coupled with strong interpersonal and analytical skills
Capability with following Power Query tools: Power BI, Tableau, MS
Familiarity with relevant technologies, tools, and platforms used for data analysis, forecasting, and market research
Strong financial management practices with a clear understanding of the relationship between costs, utilisation and project revenue
Ability and experience with questioning and generating observations
Experience with creating human-friendly, technically detailed and insightful customer reports
Ability to create metrics and measurements from discrete datasets
Demonstrated understanding of planning and budgeting procedures and principles
Why join us here at Datacom?
Datacom is one of Australia and New Zealand’s largest suppliers of Information Technology professional services. We have managed to maintain a dynamic, agile, small business feel that is often diluted in larger organisations of our size. It's our people that give Datacom its unique culture and energy that you can feel from the moment you meet with us.

We care about our people and provide a range of perks such as social events, chill-out spaces, remote working, flexi-hours and professional development courses to name a few. You’ll have the opportunity to learn, develop your career, connect and bring your true self to work. You will be recognised and valued for your contributions and be able to do your work in a collegial, flat-structured environment.

We operate at the forefront of technology to help Australia and New Zealand’s largest enterprise organisations explore possibilities and solve their greatest challenges, so you will never run out of interesting new challenges and opportunities.

We want Datacom to be an inclusive and welcoming workplace for everyone and take pride in the steps we have taken and continue to take to make our environment fun and friendly, and our people feel supported.

Requirements:
#LI-Hybrid","$100,458 - $137,698 a year"
399,Tableau & PowerBI Administration,Pyramid Global Technologies,New South Wales,missing,missing,Human Resources & Staffing,missing,missing,"About the job Tableau & PowerBI Administration
7+ years of experience in support, maintenance of Tableau, Power BI, Alteryx environments
Experience in administration, Installation, Configuration and migration of Tableau & Power BI applications
Act as Single Point of Contact, support SME for the BI applications
Should be able to manage and work with Offshore team members
Experience with Backup & Restore of tableau server, upgradations, migrations
Creating Sites, Users, User Groups, managing and granting access privileges
Should be able to configure Tableau Server, Administration of users, configure email alerts on system failure
Keeping the servers up to date with regular software patches and recommendations
Experience in Analysing, Replicating, and finding out the root cause analysis of the issues.
Good knowledge on Production Migration, resolving Performance Issues and report scheduling.
Experience in working with tickets handling SLAs (P1/P2/P3)
Experience in creating Database Connections, DSN configurations
Experience in documenting the Processes, Change Implementations & Incidents
Design and development of data visualizations using multiple tools like Tableau and Power BI
Ability to work with business to deliver dashboards, as well as to train and evangelize the use of visualization
Should be flexible with timings as per Client needs
Experience working with Service Now, JIRA & Confluence or similar tools
Ability to interact with Vendors
Experience on working with Power BI Service, Workspaces, Excel Add-Ons on
Development experience with Power BI, Tableau, Azure is desired",missing
